date,lambda_max,lambda_2,lambda_3,var_market,sigma2_noise,n_factors,TW_z,TW_p,participation_ratio,IPR_v1,D_KS_GUE,D_KS_Poisson,zeta_score,vol_past_120,vol_future_21,regime,vol_ewma_60
2010-08-30,36.96092776312185,5.723755218614722,3.148069044866761,0.6160154627186976,0.13379742559466867,11,2909.3263574897505,0.005,0.9146964225468546,0.018220981580162384,0.17124680800041497,0.16569847290779438,-0.03293593363843075,0.12041461950566792,0.2049059830768223,4,0.1329587704200493
2010-09-06,38.52205698133262,5.359853926618488,3.1186671957117986,0.6420342830222103,0.12071984167172774,11,3365.476205655006,0.005,0.916437646091207,0.01818636187388568,0.21980939674239727,0.11261037462959561,-0.6688226131432516,0.13156230552493411,0.15649143748095617,4,0.18540076351583462
2010-09-13,38.32007818454896,5.367376491631012,3.166062538794596,0.6386679697424827,0.12322056403572555,11,3279.1022297054624,0.005,0.9152938937991574,0.018209087572394346,0.20197311361062398,0.13075899400753804,-0.4347760027187148,0.13203033189312754,0.1580637418311358,1,0.16407717456494567
2010-09-20,38.18124744387992,5.382908094242063,3.2211115061309403,0.6363541240646653,0.11866778434456642,12,3393.6398244577717,0.005,0.913840555355451,0.018238046636247104,0.18595507959530083,0.12516418320853898,-0.3958761840184703,0.1327818071113727,0.24573962550437697,1,0.14707252594098313
2010-09-27,39.854266560205104,4.944231086433467,2.9712866031623233,0.6642377760034184,0.09952951665038916,14,4231.036852626894,0.005,0.930887697232713,0.017904057295216526,0.26117315981945705,0.0993172175101934,-0.9668584502511212,0.1435295733871303,0.23955721728885848,1,0.18725555322256562
2010-10-04,39.994257342500894,4.639741974587111,2.979140124774266,0.6665709557083482,0.10488755481742353,13,4027.5288431294634,0.005,0.932080631276305,0.01788114258295967,0.2618048299514044,0.11316017093335412,-0.8387900279793505,0.144170072988354,0.2398605124276851,1,0.1688709397066633
2010-10-11,39.88653198662051,4.6508967053697825,2.91186094722439,0.6647755331103419,0.1065917831473594,13,3951.885157132631,0.005,0.9316669197298127,0.017889082797423,0.18846823949784705,0.13253118026833477,-0.35210932199617684,0.14458796065348378,0.243964411889675,1,0.15100211299107494
2010-10-18,41.93889708248883,4.513013736703496,2.6492799288818576,0.6989816180414805,0.0789406910800504,15,5623.666324814934,0.005,0.9362625297648876,0.017801274895463313,0.26268784897050335,0.08746182650131012,-1.0997563849108853,0.16636394672401392,0.14178689444189857,2,0.25261618388962126
2010-10-25,41.764669640820806,4.453538682113083,2.646147961413171,0.6960778273470134,0.0931093231337712,12,4743.2887979121715,0.005,0.9347889688058075,0.017829336056413167,0.3127998872862656,0.09811855564593341,-1.1593801545598663,0.16879772124776973,0.13745926678025497,2,0.22957875616288667
2010-11-01,42.08978723049752,4.336100499588517,2.6304397968498856,0.7014964538416254,0.08118043795134368,15,5487.44218553278,0.005,0.9376547080258004,0.017774844539263028,0.26399952449374214,0.10029151416463694,-0.9678600321307419,0.17277603028507338,0.14034849435455332,1,0.21725115835120437
2010-11-08,42.14469034449723,4.4118591636408375,2.5713273395139753,0.7024115057416205,0.08020224476115992,15,5562.032705956169,0.005,0.937834091680443,0.017771444666511076,0.2799146013451477,0.10071045874956391,-1.022228549754902,0.17479083369722143,0.14134880049037143,1,0.1984402054049378
2010-11-15,41.91271727223874,4.549103075842998,2.519708294047055,0.6985452878706456,0.08557614995828076,14,5181.965494900248,0.005,0.9359241488720594,0.017807710899171377,0.2575344948947521,0.06304782232108014,-1.4072481711111144,0.17335635674430355,0.13716431008959037,1,0.18156026800758016
2010-11-22,42.08366073535737,4.5056320230103,2.3872761964090805,0.7013943455892895,0.08619740482650898,14,5165.5023980359,0.005,0.9386303383090951,0.017756369026693725,0.1972652089783961,0.14528600487735294,-0.3058430010631561,0.17322354114263336,0.15060744119640312,1,0.1686933063389054
2010-11-29,42.09769753093262,4.497630053260855,2.508755843942099,0.7016282921822103,0.09833151506434176,11,4525.7898610561815,0.005,0.9400313965738888,0.017729904264273823,0.2731432973522556,0.08114012896776956,-1.2138102457686692,0.17270560766759027,0.14512778133435894,1,0.16254443204156327
2010-12-06,42.175224439851426,4.420874417413754,2.5223716923310993,0.7029204073308571,0.09607909217767957,12,4641.201706617687,0.005,0.9430142530766339,0.01767382265145069,0.1886913116478307,0.15592860345267212,-0.19071306227740278,0.17240816871238743,0.13403726898991228,1,0.16463318563822749
2010-12-13,42.081287096972225,4.398420663211634,2.539028920913116,0.7013547849495371,0.09298207964417247,13,4786.06443636636,0.005,0.9430412599791116,0.01767331650688946,0.17980206633795776,0.12969137817330073,-0.3266968515041743,0.17068568888868932,0.14030868186572995,1,0.145963988071462
2010-12-20,42.63444555885439,4.211409085779488,2.4612531782158147,0.7105740926475731,0.09019352910274303,13,5000.267633837936,0.005,0.9456308565132214,0.017624918383184803,0.23549306502066397,0.1427618988921058,-0.5005005070594868,0.17323230771063708,0.1422727110399058,1,0.15365340303813468
2010-12-27,42.4372139144619,4.383503491109308,2.4603162959722997,0.707286898574365,0.08708119741509945,14,5155.976783400231,0.005,0.9430834376966508,0.017672526099464396,0.2147282280595788,0.11179476451569204,-0.6527041545091081,0.1729676842613949,0.1324542900589074,1,0.1507376854130425
2011-01-03,42.591071983609474,4.316920025845025,2.4169151786269967,0.7098511997268245,0.09374443387846133,12,4804.771039221613,0.005,0.944369919594044,0.017648451439274092,0.225157151325932,0.09085094274964312,-0.907571871312188,0.17385317716348736,0.13035086301225157,1,0.14307210375743928
2011-01-10,42.455058535939564,3.995512250460572,2.4956801323087068,0.707584308932326,0.08912702816560754,14,5039.048458131637,0.005,0.9420892787290552,0.017691175393855636,0.23997383036003636,0.10063049022418658,-0.8690688115614332,0.16930949470455342,0.11396786266259563,1,0.13822240693136942
2011-01-17,42.46145744821009,4.105269922759043,2.488184241660376,0.7076909574701682,0.08895654875740576,14,5049.5302290284435,0.005,0.94001859248168,0.017730145765166325,0.2199508967110428,0.09920464683286406,-0.7962139347421147,0.16839781026617245,0.07936119484418867,1,0.15076067521109718
2011-01-24,42.141435032635776,4.321593206674551,2.566316002185589,0.7023572505439296,0.08885862289654833,14,5016.797041352003,0.005,0.9371871456244406,0.0177837124041664,0.23263295845343296,0.10345000727992432,-0.8103680834778337,0.16727036019688535,0.06383631832342497,1,0.13952657855733508
2011-01-31,42.21453106920392,4.255821434702317,2.5845174626116156,0.7035755178200653,0.08850878695517235,14,5045.538193619233,0.005,0.9370203524557306,0.017786877972273372,0.1959390230569052,0.12274359124107004,-0.4677029050951704,0.16595222353186098,0.04222687240451171,0,0.1301360865079846
2011-02-07,42.5916541886277,4.209423891324779,2.5055545554010235,0.709860903143795,0.08786603838264828,14,5128.354324347205,0.005,0.9414387408209627,0.01770340006629941,0.2103152230568834,0.10421345878197197,-0.7021613425848934,0.16525052852295485,0.04604037028069273,0,0.11325051564138863
2011-02-14,42.904276590122464,4.042933749184124,2.3253141545477605,0.715071276502041,0.08340711679455534,15,5444.057886974166,0.005,0.944282138342308,0.017650092053975608,0.1904364635071262,0.1407318306744465,-0.3024605900913203,0.16393931323391644,0.04742081444904224,0,0.09928222264650424
2011-02-21,42.245348782709506,4.2176344721215715,2.294970808581915,0.7040891463784917,0.08941841033626274,15,4997.565855743484,0.005,0.9447942745287613,0.017640524626358012,0.2183454325978838,0.12672436797233583,-0.544060653737225,0.15451907638399662,0.04680423778701176,0,0.08984002742491597
2011-02-28,42.45788780102382,4.188132265246078,2.163626844030601,0.7076314633503971,0.08405044513481069,16,5345.625689291871,0.005,0.9454674567841858,0.017627964396950187,0.20768251933019288,0.1428276409635881,-0.37436978253297526,0.1537394772860036,0.04780439619460994,0,0.07977711940376134
2011-03-07,42.622849827533834,4.244371151473125,2.086082324392966,0.7103808304588972,0.0869305968862944,15,5187.691041391205,0.005,0.9461251209299096,0.01761571096461919,0.2439954767800498,0.11110679119550554,-0.7866529638038527,0.15291328001354057,0.05173941417125556,0,0.07263342879172764
2011-03-14,41.49820256786501,4.547750363548149,2.221158650247492,0.6916367094644168,0.1027346886885814,13,4268.384956241689,0.005,0.9356107756378756,0.01781367540931084,0.27895708613437076,0.07754557076717572,-1.2801828726186533,0.143280964739432,0.06664391497557547,0,0.06672599080538336
2011-03-21,41.519917514824236,4.5687543304533795,2.2305304249438342,0.6919986252470706,0.10107282661384981,13,4341.360875549453,0.005,0.9348035942387598,0.017829057108235513,0.26688168447035576,0.09763068550285867,-1.0056070905582113,0.1421124069285909,0.07854290018667241,0,0.06435698036318854
2011-03-28,41.72896902275219,4.535680123903819,2.174437298662668,0.6954828170458698,0.0909916204142099,15,4850.22461905954,0.005,0.9350105099804971,0.017825111577638105,0.2676905522822472,0.05505871903498161,-1.5814169965555187,0.1413177287930783,0.08381517472210212,0,0.0583583563310993
2011-04-04,38.570729014964,4.685595587402141,2.5597661450853773,0.6428454835827334,0.12597563988500377,14,3227.8904699243813,0.005,0.925994473728881,0.017998667529355524,0.17451794839622153,0.1801213869855665,0.03160322499649564,0.11436641407132489,0.08564478440381319,0,0.05568150982369864
2011-04-11,38.74959155235624,4.804629870316833,2.533059465681134,0.645826525872604,0.11947199591305259,15,3421.220258707523,0.005,0.9290670889162168,0.017939142248714037,0.25017098784669684,0.13346660240290853,-0.6282898629597711,0.11140467528487909,0.07662500520002956,0,0.06392224726485385
2011-04-18,38.098240244990954,4.81124637972026,2.718132584172524,0.6349706707498493,0.1487982667827633,11,2694.266892446673,0.005,0.9309502551384329,0.017902854180096146,0.22641886976579703,0.13478528874455628,-0.5187006287012023,0.10784589107063983,0.06208885575165734,0,0.0826941469956676
2011-04-25,38.03874341546311,4.69773617954431,2.732071965684287,0.6339790569243852,0.13267417992669275,14,3020.683263521311,0.005,0.9306830264800858,0.01790799465818268,0.1357258599421886,0.1890409849564879,0.33132464956361957,0.10516526882797142,0.06409069095607986,0,0.0791739036741644
2011-05-02,37.89310538046815,4.729508105383048,2.90269513017669,0.6315517563411358,0.13986847516796772,13,2852.640907416969,0.005,0.934406264728221,0.017836638404296543,0.19493638948053715,0.14521180563954222,-0.294478135807964,0.10247685141065305,0.06264351293912843,0,0.07365697737099043
2011-05-09,37.824700187626135,4.73523075810347,2.8931595400043637,0.630411669793769,0.1621151230039288,10,2452.4535774766146,0.005,0.9356420110616736,0.017813080718505778,0.20079590316504087,0.14006092765546768,-0.3602093000119606,0.0995882181956544,0.06296469622026418,0,0.0673012964413044
2011-05-16,37.59416258484775,4.83010562113223,2.814602944120211,0.6265693764141292,0.16589924403157835,10,2381.0193436430195,0.005,0.9356595197054715,0.01781274738904279,0.19185716083974333,0.14041477416107379,-0.31214851653908615,0.09670664358039989,0.055779309291194464,0,0.07020627849015874
2011-05-23,35.973160365477426,5.40461382489717,3.2006955367829724,0.5995526727579571,0.16832522667791439,11,2243.760215494206,0.005,0.9243789414476603,0.01803012370723761,0.20820750067313912,0.14579041221152156,-0.3563630680249604,0.09135308997586192,0.04447633877174989,0,0.0698388263575232
2011-05-30,36.16684403171594,5.422551709515032,3.049459695146966,0.6027807338619323,0.17398175203525582,10,2181.655857546264,0.005,0.9242844150727131,0.01803196764424023,0.2051417516267797,0.14095289841888278,-0.37527321085221244,0.09074752190562108,0.03926421648315617,0,0.06624049610197079
2011-06-06,34.05532900336864,5.881701298124416,3.5340443633521206,0.5675888167228107,0.1899807724282086,10,1877.0361606914535,0.005,0.9133592271927237,0.018247657844211947,0.18571743757523942,0.15603069451874813,-0.17417259371350088,0.08448339222940328,0.05354073501781294,0,0.06219263183190654
2011-06-13,33.57442669678688,5.583872703851373,3.4867375937174327,0.5595737782797813,0.21866284433164251,8,1603.368204346749,0.005,0.9175981298565424,0.01816336163334633,0.2612379826346184,0.09677826622201446,-0.9930028512374225,0.07986498419560756,0.05781709940070768,0,0.057848500698078245
2011-06-20,32.900048302303084,5.675262208932397,3.6300622069261217,0.5483341383717181,0.23606668171483491,7,1452.4802367433508,0.005,0.9142828237899605,0.01822922429798979,0.20181043043590619,0.1589479479814703,-0.23875067992847418,0.07632781458034796,0.061931449365390474,0,0.05294483711045391
2011-06-27,32.317439626488515,5.732313201466847,3.45952180734022,0.5386239937748086,0.2262264859984047,9,1489.591158767212,0.005,0.917270877726275,0.01816984172437687,0.2204905368253238,0.09874691907364064,-0.8032889815185336,0.07249148727498646,0.06940498615894583,0,0.04979441433913895
2011-07-04,28.62949197548836,5.77713404524926,4.113206303191861,0.47715819959147265,0.27504106457969496,8,1077.0244883275047,0.005,0.9270559441744824,0.0179780592222057,0.1959771210141423,0.14561828929787146,-0.2970074170917214,0.06396269215109773,0.061443238872108084,0,0.05970599253975682
2011-07-11,28.681423749800466,5.491438397999986,4.051246842079311,0.47802372916334107,0.28501346077005885,8,1040.1996026311203,0.005,0.9250975979795415,0.01801611711355373,0.19947352028459614,0.10778424010670246,-0.6155457804338107,0.06156212255839059,0.05585439238067864,0,0.06040021154921258
2011-07-18,27.87249272773079,5.785261929769675,4.0133031205038066,0.46454154546217985,0.2926105594106,8,982.9673262409914,0.005,0.9103230484268147,0.018308518822487643,0.20611300448404885,0.14055513182502813,-0.38282251177687704,0.058838887918064346,0.05545894621604085,0,0.05710818037685169
2011-07-25,28.511001119381564,5.668063746145894,3.8142504285775245,0.47518335198969275,0.29985910796187837,7,981.1234136404107,0.005,0.9139538413410591,0.018235786002290224,0.17754680872518153,0.14724986030963527,-0.18710225255435162,0.06010113438632924,0.06320569981065713,0,0.06075450651465813
2011-08-01,29.447121031854348,5.816900950429221,3.198986813304868,0.4907853505309058,0.29201007871762524,7,1042.4453882377984,0.005,0.9059907681722201,0.018396066772612515,0.16126038016754948,0.22713164844670042,0.34250767333552695,0.06052182431890414,0.12737011475499949,0,0.0599121346044287
2011-08-08,29.591264992243925,5.691764735264729,3.1194493460709802,0.4931877498707321,0.29344651098598745,7,1042.4196389686122,0.005,0.9063514274157068,0.018388746530899804,0.1818157767100596,0.1468555886063803,-0.2135429357475706,0.060215812804156055,0.17263115519957264,0,0.05637255661546481
2011-08-15,29.45514327778067,5.778266303098334,3.2329237610708494,0.49091905462967783,0.2908501482070071,7,1047.019393769719,0.005,0.9078021944188106,0.01835935930661297,0.14885695698601584,0.18226244677640324,0.20246060776595812,0.06045078292533462,0.17877638704604726,1,0.052245170342642824
2011-08-22,30.07883064980904,5.761710109048558,3.142936720026174,0.501313844163484,0.2608631684918899,9,1196.3723023749449,0.005,0.9083473005279153,0.01834834171575156,0.15481904746264696,0.23554325015782518,0.41963533622189536,0.06283930016326476,0.18564518673957628,1,0.06723086328949589
2011-08-29,33.21017439542439,5.349836987643519,2.9244278130945798,0.5535029065904065,0.20014083157149562,12,1735.2374220785723,0.005,0.9284352905081864,0.017951349800096498,0.09335266334279545,0.2175193083294852,0.8458971054882705,0.07362140353272772,0.19290881258405307,1,0.11685571418306853
2011-09-05,38.07173216084407,4.873098319575771,2.252425738444113,0.6345288693474012,0.14233527551214825,13,2816.024280078525,0.005,0.9296707404899887,0.017927494047927546,0.20563273827003611,0.1787585455892965,-0.14005503471632436,0.09077522516837183,0.23625843998741944,1,0.17015850322373938
2011-09-12,37.490012614762676,5.075372974263484,2.4668244754937305,0.6248335435793779,0.13562682494796266,14,2911.1879285059867,0.005,0.9224696055494863,0.018067442619682687,0.21360455786019267,0.12928697812905499,-0.5020888218104609,0.09171441703649814,0.2738523154650111,1,0.15133917907993516
2011-09-19,37.794117016550196,5.256021773836536,2.306223583321828,0.6299019502758366,0.1362796120157769,13,2920.8458056341847,0.005,0.9253280823385087,0.018011629588228117,0.21440744471559392,0.15557284344652472,-0.3207623197167104,0.0960392565240314,0.27370024171867774,1,0.14845395777917858
2011-09-26,39.65510855316005,4.677130034002586,2.1741653511079857,0.6609184758860008,0.11804622488445336,14,3544.558959585324,0.005,0.937974626493702,0.017768782007429467,0.175601743664058,0.1708126138680776,-0.02765132092388574,0.10619088402473996,0.26572909681290346,2,0.17854078609225718
2011-10-03,43.45617085259381,3.852736064407825,2.1346865800838177,0.7242695142098968,0.08693430370279531,14,5289.492383262665,0.005,0.9548453957685311,0.01745483273054072,0.19170145231549865,0.13979798815280609,-0.31573885048073985,0.13280835006435396,0.27295634926692475,2,0.2614478268804492
2011-10-10,43.814653754264256,3.9205076501672704,2.2292438109359902,0.7302442292377376,0.07306115676349047,16,6351.9664845335665,0.005,0.9511587539668023,0.017522486753297938,0.21775259471543032,0.14352235793729903,-0.41686632901258447,0.14435083045276825,0.2573582728081336,2,0.2677890710037056
2011-10-17,43.115505685970696,4.890850023673431,2.3872300461551883,0.718591761432845,0.05999538359539882,19,7617.985899273736,0.005,0.9316892623163291,0.01788865380419933,0.2168082625803756,0.11923915755344544,-0.5978784026093703,0.14925116425844423,0.2990697376438983,2,0.2500675698282683
2011-10-24,42.7335298290366,4.9113507158709275,2.437080322418916,0.71222549715061,0.06135072525351651,19,7382.742865040962,0.005,0.9292893945728017,0.017934850826881978,0.2150965796105575,0.12740772788443405,-0.5236915353001047,0.1534076136968731,0.29448696409078196,2,0.23393509037469376
2011-10-31,43.64235204082035,4.644541968673721,2.389566711316523,0.7273725340136725,0.05774483871432475,18,8013.199101827544,0.005,0.9387135274013946,0.01775479545160532,0.26802264372797746,0.07902843198894335,-1.2212548595780075,0.17083122704608777,0.26796072833198403,2,0.2830826448415125
2011-11-07,44.13131715339123,4.383304206052424,2.2814312473388796,0.7355219525565205,0.06241662361217373,16,7494.492953655216,0.005,0.9450686106412564,0.017635403905075054,0.24050230559299612,0.11468696001806089,-0.7405187848232745,0.17683970087691625,0.2742573597517627,2,0.2698336578133898
2011-11-14,43.2854948574976,4.817773216691491,3.1183890377666925,0.7214249142916267,0.05444892999442564,17,8430.366667365946,0.005,0.9317917505359232,0.017886686222625146,0.34426244018080887,0.09774154006053082,-1.2590702993292964,0.18824543792413884,0.2592794423936672,2,0.28596295754341766
2011-11-21,43.135298350657905,4.97445079347868,2.9854386386367353,0.7189216391776317,0.05476873315680921,17,8351.771987241598,0.005,0.9316385400518712,0.017889627736674258,0.2977602161016293,0.07330184063651113,-1.401692515343425,0.1922914657470998,0.24443110636892892,2,0.26414671492526764
2011-11-28,43.145515346264624,4.7787105190435275,3.0450600728448793,0.7190919224377438,0.05691465375873217,16,8037.622116853329,0.005,0.9335458126886422,0.017853078488634773,0.28503928508512844,0.08694777193812109,-1.1873114045257431,0.19968611302297148,0.29200554922190003,2,0.2657622466634782
2011-12-05,43.27888092086646,4.860617475429487,3.0976057880901635,0.721314682014441,0.06089349070028923,14,7533.730274136513,0.005,0.9338732499451409,0.017846818792213746,0.25028261457618883,0.09183837074859741,-1.0025536522126557,0.2078023607852353,0.2669445815242237,2,0.2697543629561531
2011-12-12,43.74162333114601,4.632126625690776,3.041688949730141,0.7290270555191002,0.05746334010150197,15,8070.99208046407,0.005,0.939636022694265,0.01773736453704436,0.2950959529202304,0.09111941499895371,-1.175122082761031,0.21585320226163524,0.24931593170135907,2,0.27499335303381106
2011-12-19,43.71112305122911,4.591913152907968,3.04682159089443,0.7285187175204851,0.06205256553160203,14,7466.571008495706,0.005,0.9395282066975821,0.017739399996568043,0.2713843242587348,0.08241285957404898,-1.1917860502404378,0.2183595227894014,0.2909293462555668,2,0.25324615589099464
2011-12-26,44.66602609928457,4.250793494867697,2.956441648149396,0.7444337683214095,0.050868497822300414,16,9314.772990484527,0.005,0.9453448552488668,0.017630250563196944,0.309078248590978,0.09725583363683138,-1.1562424631584214,0.23746503829555196,0.20089972978411277,1,0.3290797441380024
2012-01-02,44.48014309499218,4.395984491368774,2.908493563518364,0.7413357182498697,0.059319607372392516,13,7949.972256146322,0.005,0.9451626292540751,0.01763364965013486,0.343621558036223,0.065605522043371,-1.6558687275804456,0.2383210027681169,0.2344758425692953,1,0.2873462167016311
2012-01-09,44.19048314029935,4.503266323657279,2.951472260702113,0.7365080523383225,0.05744189546704395,14,8157.185928814413,0.005,0.9406055908712556,0.017719081013784766,0.3890526615023754,0.10802410561361353,-1.2813536219164354,0.23945361359798165,0.24612316365559905,2,0.2537774403061523
2012-01-16,44.119220824748446,4.499044218822455,2.980171993412128,0.7353203470791407,0.057127713065907956,14,8188.940534842775,0.005,0.9392890041055879,0.017743917573630114,0.32206672343653064,0.0811462450818411,-1.3784964997448845,0.2446121886089505,0.23175098836530825,2,0.25441472375306146
2012-01-23,43.78703318053384,5.039543995906717,2.883147077915086,0.7297838863422307,0.05855853021479945,13,7927.7207414534005,0.005,0.9333401321032937,0.0178570127795835,0.3666886470148884,0.10555204902523396,-1.245302180931714,0.24969998010492467,0.20280377967427937,2,0.25097961120198553
2012-01-30,43.986570122459504,5.096251433974882,2.772411084717515,0.7331095020409918,0.05756103890174848,13,8102.532964964733,0.005,0.9340044377610753,0.017844312074810628,0.3551725525292755,0.10875901144934608,-1.1834628253405732,0.25619778198953114,0.1519213079611644,2,0.2596009920115604
2012-02-06,43.8823722517269,5.315135309828641,2.7939462267763693,0.731372870862115,0.05185399505249149,15,8976.306377321107,0.005,0.9299768908655348,0.017921592278658565,0.349864117640049,0.14744275430271025,-0.8641009257398689,0.25898902684243846,0.1627605732910017,2,0.2466243936063724
2012-02-13,43.6854760123434,5.34360943435945,2.8038241208619774,0.72809126687239,0.0556370526632835,14,8326.194712642064,0.005,0.9283513718901832,0.017952972518080368,0.3240925345333506,0.14347724506448678,-0.8148487395928243,0.25781990581137293,0.16180110177789564,2,0.22654063204966757
2012-02-20,43.1203719153282,5.384772771049695,2.9632254047181164,0.71867286525547,0.05784884594262086,14,7902.699288953243,0.005,0.9219132798286456,0.018078345362119604,0.40858625258042913,0.13054932307405098,-1.1409467142434186,0.2533783512266936,0.1843534132402753,1,0.20375211910932228
2012-02-27,43.03074312641531,5.422869236940512,2.9806658051241186,0.7171790521069218,0.05777098041809821,14,7896.879683885494,0.005,0.9213150837444107,0.018090083360982178,0.4053899610496439,0.15289653309359197,-0.9750839587061099,0.25340522200726534,0.18386313289993958,4,0.17849310365190232
2012-03-05,42.83737905796184,5.627830992059259,3.131661553474779,0.7139563176326973,0.05602724129627205,14,8106.882305675717,0.005,0.9157735037421106,0.01819955108830069,0.3902565162360956,0.11014114921562967,-1.2650350221316187,0.2567425187263152,0.32679884009275284,4,0.1969251890001589
2012-03-12,42.491078346923864,5.780522614253963,3.178932224783738,0.7081846391153978,0.051802588552476325,16,8699.388226171515,0.005,0.9115849786589958,0.01828317387500667,0.3649448112551874,0.10979879921150593,-1.2010901798473674,0.2539936770683569,0.3327715475874548,2,0.18624468764374527
2012-03-19,41.575887686001956,6.225226462381602,3.2620189935171653,0.6929314614333659,0.060480908344569075,14,7285.641612745918,0.005,0.8989050857532347,0.018541075059888983,0.3370202623656578,0.09759471699910971,-1.2393124121849384,0.24372982470680762,0.32946393477869823,1,0.19665531597972338
2012-03-26,41.44710446548933,6.261208174964925,3.3011224301179487,0.6907850744248222,0.060593734937207336,14,7249.397130859961,0.005,0.8982484874852277,0.018554628144520822,0.3668309814066053,0.11611508420226524,-1.150313510298276,0.2384622319815992,0.3232230345866979,1,0.18461247642662004
2012-04-02,43.74396725595653,5.4960860060870145,2.9064197699834047,0.7290661209326088,0.04794814478007118,15,9679.306773347906,0.005,0.9218293724308477,0.018079990901913832,0.41821512347675727,0.1523269000228985,-1.0099629063708588,0.2650804212224832,0.11258905988767269,1,0.3657745142569571
2012-04-09,43.93332411876107,5.4956477443152005,2.85740534174409,0.7322220686460178,0.04700402701533247,15,9917.221452175578,0.005,0.9237400753072005,0.01804259348726856,0.3742497769999774,0.11161773678821496,-1.209837171227445,0.26474399147137845,0.0827920385037348,1,0.32464757889101015
2012-04-16,43.62655709824479,5.615772505693413,2.908301794474969,0.7271092849707465,0.051113923665714496,14,9053.451815349985,0.005,0.9191070368316345,0.018133542665629408,0.34370302381322443,0.12758143275874323,-0.9910182040004225,0.255101362707142,0.06497662708717496,1,0.28709483079532405
2012-04-23,43.336099316245196,5.70926384039624,2.9781461792522013,0.72226832193742,0.052053219240581414,14,8830.135772992311,0.005,0.9148448853719356,0.018218024643479026,0.37574862175870793,0.13658250301231456,-1.0119868507363063,0.2511954631535531,0.06092005144215027,1,0.24845713779648818
2012-04-30,43.74298151187349,5.598522678098792,2.5048258148905473,0.7290496918645581,0.04907136236454057,16,9456.832248122191,0.005,0.9233016730763134,0.01805116047405789,0.3792804989598685,0.10668817268031028,-1.2683589919580187,0.24320108019193754,0.05366521132890016,0,0.2171738606919722
2012-05-07,43.81969919183618,5.557247406131944,2.5701280504354465,0.7303283198639363,0.04846153315136144,16,9593.072523964694,0.005,0.9231091552420873,0.01805492511045002,0.36044257083863684,0.08188879159461515,-1.4819610758697317,0.23920819391419726,0.057344892828525416,0,0.1870345196171991
